screen_id,usability,layout_quality,visual_complexity,screen_mean
15617,3.2,3.5,2.8,3.17
53288,2.5,3.0,1.8,2.43
35973,2.5,3.0,1.8,2.43
30643,2.1,2.35,4.5,2.98
25353,2.5,3.0,1.5,2.33
26556,3.5,3.2,1.8,2.83
58784,3.5,3.8,2.7,3.33
29048,3.5,3.25,2.75,3.17
39455,3.2,3.5,2.8,3.17
51374,2.5,2.8,2.2,2.5
18456,2.5,2.3,2.0,2.27
18772,2.5,2.8,3.7,3.0
44873,3.5,3.8,2.7,3.33
65351,3.5,3.8,2.2,3.17
21522,2.5,2.8,3.1,2.8
11892,2.5,2.8,3.1,2.8
12315,3.8,4.0,2.5,3.43
53917,2.8,3.1,3.5,3.13
33856,3.5,3.8,2.2,3.17
66742,3.2,3.5,2.8,3.17
31796,3.5,3.2,2.8,3.17
67002,3.8,4.0,2.5,3.43
70556,2.8,2.5,3.7,3.0
40991,3.6,3.8,2.5,3.3
9604,4.2,4.0,2.5,3.57
28262,2.8,3.1,3.5,3.13
46315,2.8,3.1,3.5,3.13
39558,2.5,3.0,1.5,2.33
19023,3.2,3.5,2.8,3.17
69552,3.5,3.8,2.2,3.17
67564,2.5,2.8,3.2,2.83
21963,2.5,2.0,1.5,2.0
49005,3.5,3.25,3.75,3.5
49429,2.5,2.0,1.5,2.0
40309,3.2,3.5,2.8,3.17
5168,3.2,3.8,2.5,3.17
5951,1.0,1.5,1.0,1.17
51994,2.5,2.3,3.8,2.87
47309,2.5,2.8,2.2,2.5
38928,3.5,3.8,2.2,3.17
44667,3.25,3.5,2.75,3.17
72027,2.5,3.0,1.8,2.43
52220,2.5,2.0,1.5,2.0
45370,3.5,3.8,2.2,3.17
30661,2.8,3.1,3.5,3.13
33242,2.5,2.8,2.2,2.5
41933,3.2,3.5,2.8,3.17
45761,3.5,3.2,2.8,3.17
25207,3.5,3.25,2.0,2.92
63100,2.5,2.0,1.5,2.0
16009,3.2,3.5,2.1,2.93
39378,3.5,3.8,2.2,3.17
30547,2.8,3.1,2.5,2.8
71831,3.5,3.75,2.25,3.17
37410,2.5,2.8,2.2,2.5
27396,3.2,3.5,2.8,3.17
20520,2.5,2.2,3.8,2.83
30262,2.5,3.0,1.8,2.43
70604,3.5,3.25,2.75,3.17
10002,3.2,3.5,2.8,3.17
44659,2.5,2.8,3.1,2.8
63836,3.5,4.0,2.2,3.23
60116,2.8,3.1,3.5,3.13
65958,2.5,3.0,2.2,2.57
19102,3.5,3.8,2.7,3.33
33023,3.8,4.0,2.5,3.43
29223,2.5,2.2,2.8,2.5
41139,3.5,3.8,2.2,3.17
45480,2.5,2.8,2.2,2.5
10561,3.2,2.85,3.5,3.18
67510,2.5,2.8,2.2,2.5
42667,3.2,3.5,2.1,2.93
59927,3.2,3.5,2.1,2.93
41648,3.5,3.75,2.25,3.17
30013,2.5,2.3,3.8,2.87
10609,2.5,2.2,3.8,2.83
606,3.2,3.5,2.8,3.17
38615,3.5,4.0,2.5,3.33
62655,3.8,3.5,2.2,3.17
29601,2.8,3.1,2.5,2.8
49393,2.8,3.1,3.5,3.13
25508,2.5,2.3,3.1,2.63
71734,2.5,2.8,2.2,2.5
10487,3.2,3.5,2.1,2.93
46296,3.8,4.0,2.5,3.43
34914,3.5,3.25,2.75,3.17
22730,3.25,3.5,3.75,3.5
37383,3.2,3.0,2.5,2.9
47089,3.2,3.5,2.8,3.17
3907,3.2,3.5,2.8,3.17
36282,3.2,3.5,2.1,2.93
26705,2.5,3.0,1.5,2.33
21005,2.5,2.0,2.2,2.23
57312,2.5,2.3,3.1,2.63
67288,2.5,3.0,2.2,2.57
69662,3.2,3.0,2.5,2.9
35966,2.5,2.3,3.1,2.63
64702,2.8,3.1,3.5,3.13
35210,3.2,3.0,2.5,2.9
24800,2.5,2.3,2.0,2.27
27628,3.5,3.25,2.75,3.17
15305,3.5,3.8,2.2,3.17
38056,3.2,3.0,2.5,2.9
51295,2.8,3.1,2.5,2.8
2606,2.8,3.1,3.5,3.13
44239,2.5,3.0,2.2,2.57
60505,3.5,3.8,2.7,3.33
62785,3.5,3.8,2.2,3.17
50480,3.6,3.8,2.5,3.3
63281,3.2,3.0,2.8,3.0
55962,2.5,2.3,1.8,2.2
55296,3.2,3.5,2.8,3.17
28224,2.5,2.3,3.8,2.87
29079,3.8,3.9,2.5,3.4
529,3.2,3.5,3.0,3.23
59133,3.5,3.8,2.2,3.17
45247,3.2,3.5,2.8,3.17
71470,2.5,2.0,1.5,2.0
28006,2.5,2.0,1.5,2.0
37459,3.2,3.5,2.8,3.17
22690,2.5,3.0,2.2,2.57
66317,3.2,3.5,2.8,3.17
14569,3.2,3.0,3.5,3.23
22324,3.2,3.5,2.1,2.93
19133,3.2,3.5,2.1,2.93
29394,3.5,3.8,2.7,3.33
17414,3.2,3.5,2.8,3.17
52057,2.5,3.0,1.5,2.33
8436,3.5,3.8,2.2,3.17
50751,3.5,3.2,2.0,2.9
40070,3.2,3.5,2.8,3.17
28244,2.5,3.0,1.8,2.43
56381,2.5,2.8,2.2,2.5
51118,3.2,3.5,2.8,3.17
42671,2.1,1.8,4.5,2.8
22678,2.5,2.0,1.5,2.0
6851,3.2,3.5,2.8,3.17
11281,3.5,3.2,2.8,3.17
20267,3.2,3.5,2.8,3.17
69348,2.8,3.1,3.5,3.13
45457,3.5,3.25,2.75,3.17
11454,3.2,3.5,2.1,2.93
22564,3.5,3.75,2.8,3.35
16857,3.5,3.8,2.7,3.33
28921,3.5,3.25,2.75,3.17
28028,2.5,2.8,3.2,2.83
8446,2.5,2.8,2.2,2.5
57329,3.5,3.8,2.2,3.17
3915,2.5,2.0,1.5,2.0
69234,2.5,2.8,3.1,2.8
10554,3.5,3.8,2.7,3.33
2561,3.2,3.5,2.8,3.17
16051,2.5,3.0,2.2,2.57
20133,3.5,3.2,2.8,3.17
10974,3.5,3.25,2.0,2.92
42768,2.5,2.8,2.2,2.5
24589,3.8,4.2,2.5,3.5
32899,3.1,3.3,2.8,3.07
37932,3.5,3.25,2.75,3.17
30785,3.2,3.5,2.1,2.93
61896,3.5,3.8,2.7,3.33
62752,3.2,3.5,2.8,3.17
43062,3.2,3.0,3.5,3.23
3478,2.1,2.3,4.5,2.97
40760,3.5,3.8,2.7,3.33
56155,2.5,2.8,3.1,2.8
62245,3.5,3.25,2.75,3.17
71301,2.5,2.0,1.5,2.0
32148,3.2,3.5,2.8,3.17
15367,2.5,2.0,3.5,2.67
65672,4.2,4.0,2.5,3.57
59615,3.5,3.8,2.2,3.17
19798,3.2,3.5,2.1,2.93
13745,2.5,3.0,3.75,3.08
27851,2.5,2.3,2.0,2.27
61264,2.8,3.1,2.5,2.8
36132,3.8,4.2,2.5,3.5
1479,3.2,3.5,3.0,3.23
71611,3.2,3.5,3.8,3.5
41198,4.2,4.0,2.5,3.57
22276,2.5,2.3,3.1,2.63
22949,2.5,2.8,2.2,2.5
6555,2.8,3.1,2.3,2.73
26716,2.5,2.8,2.2,2.5
63953,3.2,3.5,2.8,3.17
68248,2.1,2.3,4.5,2.97
64693,2.5,3.0,2.2,2.57
10839,3.5,3.25,2.75,3.17
18167,3.2,3.5,2.8,3.17
6075,3.2,3.5,2.1,2.93
57296,3.2,3.5,2.8,3.17
26648,3.5,3.2,2.1,2.93
35618,3.5,3.25,2.75,3.17
60949,3.8,3.9,2.5,3.4
39443,2.5,2.8,2.2,2.5
26541,2.5,2.8,3.1,2.8
70343,2.5,2.0,1.5,2.0
12216,3.5,3.8,2.2,3.17
2338,3.5,3.8,2.2,3.17
40579,2.5,3.0,1.5,2.33
58642,2.5,3.0,3.2,2.9
60933,3.2,3.5,2.8,3.17
16300,3.2,3.5,2.8,3.17
44515,2.8,3.1,2.5,2.8
54104,2.5,2.2,3.8,2.83
23996,2.5,3.0,2.2,2.57
41366,3.5,3.8,2.2,3.17
35925,3.5,3.8,2.2,3.17
55051,3.8,4.0,2.5,3.43
30816,3.5,3.25,2.75,3.17
3162,3.2,3.5,2.8,3.17
20704,2.8,3.1,3.5,3.13
51542,3.2,3.5,2.8,3.17
58169,3.25,3.5,3.75,3.5
12818,3.5,3.8,2.7,3.33
59253,4.2,4.0,2.5,3.57
46380,2.5,2.0,1.5,2.0
44502,2.5,2.2,3.0,2.57
18178,3.2,3.5,2.8,3.17
7282,2.5,3.0,2.2,2.57
41901,3.5,3.2,2.8,3.17
5216,2.1,2.3,3.5,2.63
29969,3.25,3.0,3.5,3.25
23352,3.5,3.8,2.2,3.17
341,3.5,3.8,2.2,3.17
8996,3.5,3.2,2.0,2.9
54146,2.5,2.8,3.2,2.83
24625,2.8,3.1,2.5,2.8
17580,2.5,2.8,3.7,3.0
25835,3.5,3.2,2.0,2.9
51792,2.8,3.1,2.5,2.8
38849,2.1,2.3,3.8,2.73
31747,2.5,2.8,3.1,2.8
10994,2.1,2.3,1.8,2.07
21293,2.8,3.1,3.5,3.13
62432,2.8,3.1,2.0,2.63
28514,3.5,3.25,2.75,3.17
48634,3.2,3.5,2.8,3.17
18012,3.2,3.5,3.8,3.5
8276,3.25,3.5,2.75,3.17
62106,3.2,3.5,2.8,3.17
26280,3.2,3.5,2.8,3.17
10598,3.5,3.8,2.2,3.17
12807,2.5,3.0,2.75,2.75
48389,2.8,3.1,2.5,2.8
61752,2.5,2.2,2.8,2.5
5572,4.2,3.8,2.5,3.5
41532,4.2,4.0,2.5,3.57
55570,3.8,4.0,2.5,3.43
49344,3.5,3.25,2.75,3.17
20477,2.5,3.0,2.2,2.57
66892,3.2,3.5,3.0,3.23
60920,3.5,3.8,2.2,3.17
16004,3.5,3.2,2.0,2.9
26634,3.5,3.8,2.2,3.17
20640,3.2,3.5,2.8,3.17
43154,2.8,3.1,3.5,3.13
16136,2.5,2.2,3.1,2.6
55418,3.8,4.0,2.5,3.43
50833,3.2,3.0,3.5,3.23
32666,3.2,3.5,2.8,3.17
60195,2.5,2.8,3.1,2.8
51283,3.5,3.8,2.7,3.33
14000,2.5,3.0,1.5,2.33
13986,2.5,3.0,2.2,2.57
33768,3.5,3.75,2.25,3.17
52615,3.2,3.5,3.0,3.23
20384,3.2,3.5,2.8,3.17
9971,2.5,2.8,2.2,2.5
45557,3.5,3.25,2.75,3.17
9762,3.5,3.25,2.1,2.95
17228,3.2,3.0,3.5,3.23
18421,3.25,3.5,2.75,3.17
42395,3.5,2.8,1.5,2.6
25600,2.5,2.8,2.2,2.5
3113,3.5,3.8,2.7,3.33
46942,2.5,2.0,3.5,2.67
62071,2.8,3.1,2.5,2.8
67082,2.5,2.3,3.8,2.87
60018,3.8,3.5,2.2,3.17
33250,3.5,3.2,2.0,2.9
63151,3.2,3.5,2.8,3.17
39167,3.2,3.5,2.8,3.17
58481,2.5,2.8,3.2,2.83
22997,2.5,2.3,3.1,2.63
8079,2.5,3.0,1.5,2.33
55626,3.5,3.8,3.2,3.5
35175,3.2,3.5,2.1,2.93
33951,2.5,2.3,3.1,2.63
57917,3.5,3.25,2.75,3.17
67644,3.5,3.8,2.7,3.33
9458,3.2,3.5,2.8,3.17
12651,2.8,3.1,3.5,3.13
42202,3.5,3.25,2.75,3.17
56754,3.2,3.5,2.8,3.17
39093,3.5,3.8,2.2,3.17
68927,3.5,3.8,3.2,3.5
29711,2.5,3.0,1.5,2.33
45956,2.5,3.0,2.2,2.57
56161,3.2,3.5,3.8,3.5
42542,3.5,3.8,2.2,3.17
22803,3.2,3.5,2.1,2.93
47481,3.2,3.5,2.1,2.93
22607,3.2,3.5,2.8,3.17
46013,2.1,2.3,4.5,2.97
33273,3.2,3.5,2.8,3.17
31683,3.2,3.5,2.1,2.93
58432,3.2,3.5,2.8,3.17
4109,2.8,3.1,2.3,2.73
28458,2.5,2.8,3.1,2.8
7748,2.8,3.1,2.5,2.8
4950,3.5,3.8,2.2,3.17
46704,3.2,3.5,2.8,3.17
20808,2.5,2.0,1.5,2.0
14593,3.2,3.5,2.1,2.93
9139,3.8,4.0,2.5,3.43
20479,3.2,3.5,3.0,3.23
39856,3.5,3.25,2.0,2.92
29770,3.5,3.25,2.75,3.17
64097,3.5,3.8,2.7,3.33
6731,3.2,3.5,2.1,2.93
45886,2.5,2.8,3.2,2.83
34519,3.8,4.0,2.5,3.43
40162,3.5,3.25,2.1,2.95
10042,3.2,3.5,2.8,3.17
6128,2.5,2.8,3.2,2.83
52129,3.2,3.5,2.8,3.17
8915,2.5,2.2,2.0,2.23
35253,3.5,3.25,2.75,3.17
58509,3.8,4.0,2.5,3.43
2254,3.5,3.8,2.7,3.33
11227,2.5,2.2,3.8,2.83
50907,3.2,3.5,2.8,3.17
66527,3.2,3.5,2.8,3.17
34323,2.5,2.3,2.0,2.27
61286,3.5,3.75,2.25,3.17
50958,3.5,3.25,2.75,3.17
26014,3.5,3.8,2.2,3.17
31424,2.8,2.5,3.1,2.8
57693,2.1,2.3,3.5,2.63
14243,3.2,2.8,3.5,3.17
53549,3.5,3.8,2.2,3.17
45719,3.5,3.8,2.2,3.17
64074,3.25,3.5,2.75,3.17
35812,3.5,3.8,2.2,3.17
22809,3.2,3.5,2.8,3.17
7616,3.2,3.5,2.1,2.93
69642,2.5,3.0,1.5,2.33
43010,3.2,3.5,2.8,3.17
60591,3.2,3.0,3.5,3.23
46511,2.8,2.5,2.2,2.5
70648,2.5,3.0,1.8,2.43
50470,3.6,3.8,2.5,3.3
28985,2.1,2.3,1.8,2.07
31578,2.1,2.0,1.5,1.87
37249,2.1,2.3,3.8,2.73
52321,3.25,3.5,3.75,3.5
31541,2.5,3.0,1.5,2.33
17420,3.2,3.5,2.8,3.17
16453,2.5,2.8,3.1,2.8
44650,2.5,2.0,1.5,2.0
8007,2.5,3.0,2.75,2.75
14456,3.2,3.5,2.8,3.17
12916,2.8,3.2,2.1,2.7
65136,2.5,3.0,3.2,2.9
72061,2.5,2.0,1.5,2.0
22063,3.2,3.5,2.8,3.17
12062,3.2,3.0,2.5,2.9
23582,2.5,2.3,3.8,2.87
17199,3.5,3.8,2.7,3.33
42207,3.2,3.5,3.8,3.5
22913,2.8,3.1,2.5,2.8
16604,3.2,3.5,2.8,3.17
12108,3.2,3.5,2.1,2.93
47749,2.8,3.1,2.5,2.8
52371,4.25,4.0,2.5,3.58
65204,3.2,3.5,2.8,3.17
35891,3.2,3.5,2.1,2.93
53525,3.5,3.75,2.8,3.35
42531,2.5,2.0,3.5,2.67
44819,3.5,3.75,2.8,3.35
512,2.5,2.2,4.0,2.9
56431,3.2,3.0,2.5,2.9
48974,3.2,3.5,3.8,3.5
27130,2.5,3.0,2.2,2.57
13250,2.8,3.1,3.5,3.13
34474,2.1,2.3,3.8,2.73
2481,3.5,3.25,3.75,3.5
49991,2.8,3.2,2.5,2.83
57496,4.2,4.0,2.5,3.57
14755,2.1,2.3,1.5,1.97
10867,2.5,2.8,1.7,2.33
24011,2.5,3.0,3.2,2.9
53375,3.5,3.8,2.2,3.17
42632,2.5,2.2,2.8,2.5
64933,3.2,2.8,2.5,2.83
15350,2.5,3.0,2.0,2.5
9789,2.5,2.2,3.8,2.83
62870,2.5,2.8,2.2,2.5
52185,3.5,3.8,2.2,3.17
14049,2.5,2.8,2.2,2.5
34132,2.5,2.8,3.2,2.83
46922,2.5,2.3,3.1,2.63
59168,3.5,3.8,2.7,3.33
37645,3.2,3.0,2.5,2.9
6427,2.8,3.1,2.3,2.73
7023,3.5,3.2,2.0,2.9
62423,3.5,3.8,2.2,3.17
56875,3.5,3.8,2.2,3.17
13893,2.5,2.8,2.2,2.5
6439,2.5,2.3,3.1,2.63
50703,2.5,2.3,3.8,2.87
2781,3.5,3.8,2.2,3.17
45008,2.5,2.3,4.2,3.0
12720,2.5,2.2,3.8,2.83
58550,3.5,3.25,2.0,2.92
14725,3.5,3.8,2.2,3.17
65089,2.5,3.0,2.2,2.57
30282,3.5,3.8,2.2,3.17
70132,2.5,2.3,3.8,2.87
24501,3.5,3.8,3.2,3.5
44410,3.2,3.5,2.1,2.93
16507,3.2,3.5,2.8,3.17
16793,3.6,3.8,2.9,3.43
57968,2.5,2.8,3.2,2.83
25495,3.2,3.0,2.8,3.0
45229,2.5,2.8,3.2,2.83
35650,3.5,3.8,2.2,3.17
22784,3.5,3.25,2.75,3.17
9329,3.2,3.0,2.5,2.9
44840,2.5,2.2,3.1,2.6
68884,2.5,2.2,3.8,2.83
26636,3.2,3.5,2.8,3.17
47691,3.5,3.8,2.2,3.17
66946,3.5,3.25,2.75,3.17
22079,2.5,3.0,1.5,2.33
46947,2.5,3.0,2.2,2.57
59527,2.5,2.8,3.7,3.0
4693,2.8,3.1,2.3,2.73
37597,2.5,2.25,3.75,2.83
59336,3.5,3.25,3.0,3.25
17093,2.5,2.3,2.7,2.5
60623,3.2,3.5,2.1,2.93
52165,3.65,3.8,2.9,3.45
48083,3.5,3.8,2.7,3.33
3394,2.1,2.3,1.8,2.07
5463,4.2,4.0,2.5,3.57
40438,3.5,3.25,3.75,3.5
56511,2.8,3.1,2.5,2.8
54058,3.2,3.5,2.8,3.17
38380,4.2,4.0,2.5,3.57
69449,4.2,4.0,2.5,3.57
21260,3.2,3.0,2.5,2.9
62308,3.2,3.0,2.5,2.9
22177,3.2,3.0,2.5,2.9
46406,2.5,3.0,2.0,2.5
36710,2.5,2.8,2.2,2.5
4346,2.5,2.2,3.1,2.6
32609,2.5,3.0,2.2,2.57
53497,3.5,3.8,2.2,3.17
2068,3.2,3.5,2.8,3.17
6830,3.2,3.5,2.8,3.17
4958,3.2,3.5,2.1,2.93
39447,3.5,3.8,2.7,3.33
8256,2.5,2.8,2.2,2.5
31033,3.2,3.0,2.5,2.9
46424,2.5,3.0,1.5,2.33
31758,1.5,2.0,1.0,1.5
65761,2.5,3.0,2.0,2.5
348,3.5,3.8,2.7,3.33
68473,2.8,3.1,3.5,3.13
60485,2.5,2.3,3.1,2.63
68397,2.8,3.1,2.2,2.7
38624,2.5,3.0,1.5,2.33
64547,3.5,3.8,2.2,3.17
58014,3.2,3.5,2.8,3.17
3167,3.2,3.5,2.8,3.17
50165,3.5,3.8,2.2,3.17
2613,3.5,3.8,2.2,3.17
4726,3.2,3.5,2.1,2.93
70675,3.5,3.8,2.2,3.17
2434,2.5,3.0,2.2,2.57
3500,3.65,3.8,2.5,3.32
6059,3.2,3.0,2.5,2.9
46433,3.8,4.0,2.5,3.43
59244,2.5,2.0,1.5,2.0
26972,3.2,3.5,2.8,3.17
34074,2.8,3.1,3.5,3.13
40047,2.5,2.0,3.5,2.67
39724,2.5,3.0,1.5,2.33
36442,3.5,3.25,2.75,3.17
10010,2.5,3.0,2.2,2.57
58041,2.8,3.1,3.5,3.13
12286,3.2,3.5,2.8,3.17
29067,3.5,3.8,2.2,3.17
49316,1.5,2.0,1.2,1.57
11075,2.5,2.3,3.8,2.87
44299,3.2,3.5,2.8,3.17
19021,2.5,3.0,3.5,3.0
30149,3.5,3.8,2.2,3.17
10423,2.5,2.0,1.5,2.0
30057,3.5,3.25,2.75,3.17
24888,2.5,2.2,3.8,2.83
24408,2.8,3.1,2.5,2.8
6646,3.2,3.5,2.8,3.17
31016,3.2,3.5,2.8,3.17
11427,2.5,3.0,2.0,2.5
60967,3.2,3.5,2.8,3.17
64264,3.5,3.8,2.2,3.17
55655,3.5,3.25,2.75,3.17
7243,2.8,3.1,2.5,2.8
70740,3.2,3.5,2.8,3.17
46645,3.2,3.8,1.5,2.83
43891,3.5,4.0,2.2,3.23
46816,3.5,3.25,2.75,3.17
7359,3.25,3.5,2.75,3.17
47785,3.2,3.5,2.8,3.17
20460,2.5,2.8,3.2,2.83
16320,2.5,2.8,2.2,2.5
7528,2.5,3.0,2.2,2.57
40550,3.5,3.8,2.2,3.17
33776,2.1,2.3,3.5,2.63
20546,2.5,2.8,2.2,2.5
7471,3.2,3.5,2.8,3.17
27754,3.8,4.0,2.5,3.43
34517,3.2,3.5,2.8,3.17
48470,3.2,2.8,2.5,2.83
69691,3.5,3.8,2.2,3.17
69810,3.5,3.25,2.75,3.17
897,2.5,3.0,2.2,2.57
63528,2.5,2.0,1.5,2.0
30055,3.5,3.25,2.75,3.17
1617,2.8,3.1,3.5,3.13
47718,3.8,4.2,2.5,3.5
36607,2.5,2.0,1.5,2.0
47629,3.5,3.8,2.7,3.33
24604,3.8,4.0,2.5,3.43
58548,3.2,3.5,2.1,2.93
15166,2.8,3.1,3.5,3.13
68665,3.5,3.8,2.2,3.17
31761,2.5,2.3,3.1,2.63
62335,3.2,3.5,2.8,3.17
41986,2.5,3.0,2.75,2.75
21677,3.2,3.5,3.8,3.5
4242,3.5,3.8,2.7,3.33
64520,3.2,3.5,2.8,3.17
55648,3.5,3.25,2.75,3.17
70906,3.2,3.0,2.1,2.77
48063,2.5,3.0,1.5,2.33
64101,3.2,3.5,2.8,3.17
70897,3.5,3.8,2.7,3.33
49285,3.2,3.5,2.1,2.93
52432,2.5,2.2,3.8,2.83
30060,3.2,3.5,2.8,3.17
12492,2.5,2.3,3.1,2.63
58336,3.2,3.5,2.1,2.93
71765,3.5,3.8,2.2,3.17
68857,2.5,3.0,2.0,2.5
35407,2.5,2.8,3.1,2.8
67271,2.5,2.3,1.8,2.2
61553,3.2,3.5,3.0,3.23
70166,2.8,2.5,2.2,2.5
60927,3.8,4.2,2.5,3.5
32420,3.5,3.8,2.7,3.33
70477,3.2,3.5,2.8,3.17
63947,3.5,3.8,3.2,3.5
38858,2.5,2.3,3.8,2.87
3768,2.5,2.3,2.7,2.5
18077,3.5,3.25,2.75,3.17
60898,3.5,3.8,2.2,3.17
25183,3.5,3.8,2.7,3.33
59436,3.5,3.8,2.2,3.17
53158,3.5,3.25,2.75,3.17
66058,4.2,4.0,2.5,3.57
49744,3.5,3.8,2.7,3.33
71418,3.5,3.8,2.2,3.17
51861,2.5,2.8,2.2,2.5
61370,3.2,3.5,2.8,3.17
5175,3.8,3.5,2.2,3.17
7129,2.5,2.3,3.1,2.63
13615,3.2,3.5,3.0,3.23
30336,3.5,3.8,2.7,3.33
44727,3.5,3.2,2.1,2.93
12752,3.5,3.25,2.0,2.92
9459,3.25,3.0,3.75,3.33
45777,3.8,4.0,2.5,3.43
47366,2.5,3.0,2.2,2.57
20044,2.8,3.1,3.5,3.13
319,3.2,3.5,2.8,3.17
43309,3.5,3.8,2.7,3.33
56206,2.5,2.0,3.75,2.75
24818,3.5,3.8,2.7,3.33
71389,2.1,2.3,3.5,2.63
13353,3.5,3.8,2.2,3.17
54579,3.5,3.0,2.0,2.83
58382,2.8,3.1,3.5,3.13
36167,3.5,3.25,2.0,2.92
39602,3.5,3.8,2.7,3.33
59767,2.5,2.8,3.2,2.83
49279,3.2,3.0,2.5,2.9
48004,4.2,4.0,2.5,3.57
43461,3.8,3.5,3.2,3.5
6867,2.5,2.8,3.1,2.8
2490,3.2,3.5,2.8,3.17
38713,3.5,3.25,3.75,3.5
29405,3.5,3.25,2.75,3.17
61934,2.5,2.8,3.2,2.83
36255,3.2,3.5,2.8,3.17
19944,2.5,2.8,3.1,2.8
18830,3.5,3.25,2.75,3.17
32529,4.2,4.0,1.5,3.23
1551,3.5,3.8,2.2,3.17
41568,3.8,4.0,3.2,3.67
47774,3.6,3.8,2.2,3.2
59289,2.5,2.3,3.8,2.87
13276,3.5,3.2,2.8,3.17
46292,3.5,3.2,2.0,2.9
36570,3.5,3.8,2.7,3.33
27602,2.8,3.1,2.2,2.7
15679,2.5,2.8,3.2,2.83
36528,2.5,2.2,3.1,2.6
71690,3.5,3.25,2.75,3.17
69952,2.5,2.8,3.2,2.83
61145,3.5,3.25,2.75,3.17
56212,3.5,3.25,2.75,3.17
18708,3.5,4.0,3.2,3.57
60348,2.8,3.1,2.5,2.8
19002,2.5,3.0,3.2,2.9
41882,3.2,3.5,2.8,3.17
47000,3.2,3.5,2.8,3.17
23315,3.8,3.5,2.2,3.17
70971,3.2,3.0,2.8,3.0
36316,3.2,3.5,3.8,3.5
53126,2.5,2.8,2.2,2.5
47768,2.8,3.1,2.5,2.8
23187,3.2,3.5,2.8,3.17
47125,2.5,3.0,2.2,2.57
50648,2.5,2.8,2.2,2.5
58663,3.5,3.8,2.7,3.33
4472,2.1,2.3,3.8,2.73
26475,3.2,3.5,2.1,2.93
26231,2.5,3.0,1.5,2.33
14805,3.5,3.8,2.7,3.33
27836,4.2,4.0,2.5,3.57
61331,3.2,3.5,2.8,3.17
38593,2.5,2.2,3.8,2.83
31668,3.2,3.5,2.8,3.17
55300,3.8,4.2,2.5,3.5
48050,2.5,3.0,2.2,2.57
16010,2.8,3.2,3.5,3.17
69214,2.5,2.8,3.7,3.0
54452,3.2,3.5,2.8,3.17
3750,3.5,3.8,2.2,3.17
38156,3.5,3.8,2.2,3.17
34397,3.5,3.75,2.25,3.17
70557,3.5,3.8,2.2,3.17
71120,2.5,2.2,3.8,2.83
31426,2.5,2.2,3.8,2.83
72032,2.5,2.3,3.1,2.63
49198,3.2,3.5,2.8,3.17
68965,3.6,3.8,2.5,3.3
11600,2.5,3.0,2.75,2.75
60855,2.8,3.2,3.5,3.17
3034,3.5,3.8,2.7,3.33
71009,3.5,3.8,2.2,3.17
3340,2.8,3.1,3.5,3.13
50661,2.5,2.3,2.0,2.27
71019,2.5,3.0,1.5,2.33
62987,3.5,3.25,2.0,2.92
7674,2.1,2.3,3.0,2.47
51143,2.5,3.0,2.2,2.57
1978,2.5,2.8,1.7,2.33
8745,3.2,3.5,2.8,3.17
12984,2.8,3.1,2.5,2.8
64011,4.2,4.0,2.5,3.57
25667,2.5,2.8,3.1,2.8
23409,2.5,3.0,2.2,2.57
55367,2.5,2.8,3.2,2.83
34924,2.5,2.3,1.8,2.2
67275,3.2,3.5,2.8,3.17
60081,3.5,3.8,2.2,3.17
58184,3.5,3.8,2.2,3.17
66274,4.2,3.8,2.5,3.5
15745,2.5,3.0,1.8,2.43
17544,3.5,3.25,2.0,2.92
58914,2.5,3.0,2.2,2.57
13640,2.5,2.2,4.0,2.9
26277,1.5,1.2,1.0,1.23
51011,3.2,3.5,2.8,3.17
19922,3.5,3.2,2.8,3.17
64956,2.5,3.0,2.0,2.5
64140,2.5,3.0,1.5,2.33
2928,3.5,3.25,2.75,3.17
1091,2.8,3.1,2.5,2.8
32988,4.2,4.5,2.1,3.6
55954,3.5,3.75,2.25,3.17
6751,3.5,3.8,2.2,3.17
17472,2.5,2.0,3.0,2.5
30366,2.8,3.1,3.5,3.13
9118,3.2,3.5,3.0,3.23
41260,3.5,3.25,2.0,2.92
11490,3.8,3.5,2.2,3.17
32260,2.5,3.0,2.2,2.57
24028,3.5,3.25,2.75,3.17
58940,3.8,3.5,2.2,3.17
45657,2.5,3.0,3.2,2.9
24208,3.25,3.5,2.75,3.17
23684,2.5,2.8,2.2,2.5
46189,3.2,3.5,2.8,3.17
44654,2.5,2.2,4.0,2.9
59602,3.5,3.75,3.25,3.5
6893,2.5,2.0,1.5,2.0
7397,2.8,3.1,3.5,3.13
42032,3.5,3.2,2.1,2.93
51135,3.6,3.8,2.9,3.43
9696,2.1,2.3,4.5,2.97
19445,3.5,3.8,2.2,3.17
56034,2.5,2.0,2.25,2.25
56268,3.5,3.25,2.75,3.17
54240,2.5,2.3,2.0,2.27
11200,3.5,3.2,2.1,2.93
35093,3.2,3.5,2.8,3.17
4852,3.2,3.5,2.1,2.93
53915,2.5,2.0,1.5,2.0
44877,2.5,3.0,2.2,2.57
12898,3.5,3.25,2.0,2.92
27100,3.5,3.8,2.2,3.17
21506,3.2,3.0,3.5,3.23
14004,3.5,3.8,2.2,3.17
29039,2.8,3.1,2.5,2.8
23479,2.5,3.0,2.2,2.57
62109,3.5,3.25,2.0,2.92
56130,2.5,3.0,2.2,2.57
50766,3.2,3.5,2.8,3.17
28190,4.2,4.0,2.5,3.57
